playerId,deviceId,soccerFieldId,epoch_time,session,latitude,longitude,altitude,satellite,pdop,speed,heading,accX,accY,accZ,rotX,rotY,rotZ,pitch,roll,temp,step,crc,cnt,synced
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,4386,232,-7450,-241,-335,-223,-151.0574036,-5.005963326,-816,548,11193,43571,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,4126,-224,-7478,156,-384,-100,-153.2327881,-3.883005619,-800,548,47274,43572,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,4986,-1906,-6862,-630,1922,-297,-147.3946686,-6.696783066,-736,548,7361,43573,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,7340,1682,-3812,-3853,779,2720,-129.943985,-22.78593254,-752,549,13648,43574,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,8440,-2112,-4138,966,2005,-855,-121.2761765,-7.60784626,-752,551,43990,43575,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,8770,1896,-4880,-1874,1448,1296,-117.0466843,-13.13849545,-1024,552,1298,43576,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,9500,-2850,-5272,496,305,-365,-113.7049332,-11.59706688,-752,553,37130,43577,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,10770,-116,-4622,-2684,184,964,-110.542511,-21.44573021,-752,554,63603,43578,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,9292,-2182,-4486,-4938,-184,1526,-110.9627457,-37.27705383,-768,555,20875,43579,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,7186,956,-3858,-4492,-579,1105,-114.6926041,-73.80024719,-736,555,58292,43580,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,7108,1448,-4486,-479,-441,308,-117.6048737,-75.95857239,-752,555,60818,43581,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,6898,-1128,-3332,-3750,-141,643,-117.0294571,-70.54815674,-784,556,46285,43582,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,6566,3424,-4750,-1492,-1128,-440,-127.7882919,-82.26500702,-528,556,27932,43583,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,6490,2144,-5178,-172,74,275,-131.5104675,-64.87866211,-768,556,30250,43584,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,6446,2354,-5352,-673,-598,207,-133.4334717,-53.02802277,-752,556,47491,43521,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,6084,2464,-5866,519,-146,-217,-134.3631134,-40.6531868,-736,556,54301,43522,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,6146,2474,-5770,-465,51,271,-134.9733887,-36.12068558,-1024,556,37118,43523,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,5360,3004,-6236,-502,-196,303,-140.4035645,-29.71210861,-768,556,48970,43524,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,5750,1980,-5950,-1690,-165,66,-140.5119019,-21.50166321,-768,556,62370,43525,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,4870,2066,-6248,-2628,1020,3111,-139.6646118,-22.77154922,-752,556,9944,43526,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,4970,1392,-5762,-1960,-3103,2902,-140.5341187,-35.62374496,-528,557,33530,43527,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,6674,-500,-5386,-1841,-107,2651,-144.4976044,-38.31458282,-768,557,5966,43528,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,4802,120,-6298,-485,-3603,4574,-155.9682465,-44.95345688,-752,557,26724,43529,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,2936,-4638,-6918,1974,15,-720,-163.3000488,-26.90287781,-768,557,54111,43530,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,2724,-4530,-7046,-520,-439,99,-163.5679626,-25.93020821,-784,557,10231,43531,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,2692,-4256,-7210,-836,2291,-1349,-161.4016876,-30.96627045,-528,557,59140,43532,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,4874,-2240,-6566,192,135,-1436,-153.5004883,-35.06023026,-768,558,53940,43533,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,4110,-3510,-6868,386,-636,-40,-156.6541443,-28.95515633,-752,558,2406,43534,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,3184,-4318,-6888,601,-1035,-108,-162.0348206,-24.2573719,-752,558,7322,43535,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,3402,-4772,-6564,-2132,2951,-767,-153.5037079,-28.71270561,-736,558,14309,43536,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,4854,-2264,-6908,-1794,1164,-493,-139.2723236,-44.92279053,-752,560,54703,43537,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,7032,744,-4838,-2215,2693,2701,-123.8370056,-57.18794632,-1024,562,19830,43538,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,6408,102,-2812,-4239,453,2720,-113.0935593,-72.40477753,-752,563,7068,43539,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,10534,2042,-6448,-5948,498,5434,-119.8267441,-90.34893036,-1024,565,65489,43540,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,7852,-3662,-3022,1916,877,-4076,-102.4127579,-68.33924103,-752,566,17516,43541,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,-3446,540,-2078,2617,54,-53,-93.07061005,-58.79360199,-752,567,10086,43542,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,2898,884,-5598,1535,3621,196,-80.99893951,-32.83410263,-752,568,6504,43543,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,15414,-2182,-6330,6992,-1032,-3331,-80.29047394,-15.90996361,-768,570,13495,43544,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,8086,2180,-2358,-991,-157,3907,-83.46625519,-11.92364407,-768,571,11487,43545,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,-548,-1848,-1424,-420,-4717,-1845,-79.44766235,9.866420746,-528,572,4081,43546,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,32767,-15328,2336,-4207,11456,-3137,-68.45813751,-5.294379711,-768,574,6349,43547,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,14216,878,-6934,-5131,832,2539,-65.82852936,-3.771612644,-720,575,24822,43548,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,5962,-2264,-1306,2667,1639,-3836,-61.8208847,14.55809307,-752,576,1003,43549,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,-3352,3866,-2790,2725,357,-1345,-48.72404099,-5.265685558,-768,577,9741,43550,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,12498,-1016,-10014,-6412,-6187,1246,-58.36474228,-2.326488972,-752,579,36889,43551,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,11876,-1740,-3808,6025,1257,-4062,-52.54546738,1.896113634,-752,580,22230,43552,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,1534,282,-1340,-1773,-489,1464,-52.9006691,-17.43055725,-736,581,55436,43553,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,-3034,-888,-3712,-3947,1544,1773,-34.26377106,-10.3701992,-752,582,31915,43554,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,8796,-332,-7446,2898,-543,-513,-24.70162201,-13.39926243,-768,584,11232,43555,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,9434,1508,-2620,-7832,477,3996,-24.92173576,-37.02314758,-768,585,22606,43556,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,3014,-1902,-3836,-3475,-965,-124,-45.49009323,-52.23936081,-736,586,11427,43557,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,-1196,1602,-4716,8637,903,-2677,-48.62490845,-27.02137375,-752,587,37293,43558,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,10552,-696,-5964,-4790,-8618,218,-63.90730286,3.840413332,-528,589,62130,43559,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,12166,-1244,-4754,5718,-1258,-4538,-68.52824402,13.7665472,-768,590,14750,43560,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,4234,1150,-1288,-1279,-1730,1942,-68.99780273,-2.218544483,-768,591,5040,43561,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,-4390,-1672,-1850,-964,-67,259,-62.2995224,14.36390209,-752,592,733,43562,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,3674,-2674,-5916,3554,-14537,-2858,-71.26104736,13.71932125,-528,593,37973,43563,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,13740,-148,-6038,-2568,334,1553,-78.68888855,21.65525818,-752,595,49322,43564,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,8262,-2184,-2698,4241,1719,-4546,-70.18817902,34.99393463,-736,596,26023,43565,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,630,504,-878,-1632,150,1211,-59.50830841,20.62450981,-528,597,60437,43566,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,-1406,-414,-1460,-2470,4260,2539,-31.92051506,22.1910553,-752,598,53001,43567,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,7484,382,-1216,7285,-2141,-1382,-43.45301437,31.33030319,-752,599,26973,43568,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,7216,616,-2216,4030,-2110,-111,-71.80896759,54.49209976,-736,600,62842,43569,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,6372,2782,-4000,1768,-103,1253,-85.16267395,52.64866638,-752,601,43235,43570,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,6722,-174,-2144,-4532,341,1271,-85.1849823,29.35800743,-768,602,9177,43571,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,6886,1936,-1476,-4259,-1086,2114,-84.17671204,-13.77414989,-720,603,23737,43572,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,5264,104,-1308,-4560,-184,39,-85.49921417,-27.73392677,-768,604,65517,43573,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,6234,318,-2010,3113,904,-606,-88.28585815,-20.05022049,-752,606,12254,43574,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,8008,-708,-3964,-1866,-550,-425,-87.66635895,-14.80899715,-752,608,9202,43575,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,6996,1476,-1984,3973,-912,-450,-93.96542358,-12.59993553,-752,609,13428,43576,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,7654,-3658,-3306,3980,-210,-2403,-108.6591034,35.91027451,-1024,609,59964,43577,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,6768,318,-3796,1077,83,-287,-111.5801926,47.45159912,-768,610,64183,43578,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,8946,-1210,-3684,426,-1323,-460,-111.3874588,45.81335449,-752,610,64057,43579,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,7036,-2192,-1848,-1518,907,-467,-109.8651199,41.21390533,-752,610,18277,43580,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,7720,1060,-870,2896,1086,-2045,-98.42074585,35.1525116,-736,611,27232,43581,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,8402,608,-2164,-1241,-1337,-35,-103.6179199,29.7889061,-752,612,39798,43582,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,8696,752,-4126,-1926,-1288,-424,-113.1102905,21.55577469,-784,613,59558,43583,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,614,1218,-2780,-163,-2002,-283,-119.1602097,11.67698383,-752,614,802,43584,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,8292,2236,-1250,-19,147,550,-108.3747787,-2.284805536,-736,615,54316,43521,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,8050,306,-2778,-3515,160,2210,-114.6681519,-10.84336567,-752,615,10921,43522,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,9730,-900,-4874,-2969,-649,-502,-122.301033,-25.46226311,-752,617,53022,43523,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,7738,840,-3178,331,-827,596,-118.9356537,-27.24030495,-752,617,47388,43524,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,6570,20,-2218,-1766,-480,86,-115.5259323,-31.86132431,-768,618,27860,43525,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,5732,1188,-1524,-685,-544,744,-114.150032,-32.38217926,-528,619,59757,43526,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,5622,-498,-2274,-35,-435,-891,-112.7955551,-23.88656998,-736,620,19752,43527,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,5854,956,-2832,8283,-1666,-3082,-116.5574417,-0.3595920205,-752,621,23385,43528,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,6912,-1106,-3272,1772,374,-660,-121.6035004,23.00063515,-720,622,1250,43529,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,7494,680,-3990,1816,-96,-26,-118.8381653,22.9929409,-752,622,27155,43530,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,6702,-2004,-4302,518,1294,-679,-119.9368973,36.38568878,-736,623,42017,43531,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,7468,3322,1134,10052,-6563,-1204,-122.4357147,32.30003357,-752,625,34163,43532,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,2326,-768,-9624,-4448,-1644,-1947,-129.8383942,32.78634644,-752,627,29555,43533,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,6558,1850,-3976,-4829,1905,3813,-110.5740891,-21.93195915,-1024,628,33470,43534,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,7268,-1088,-2918,-3251,-1780,621,-110.1659775,-55.37492752,-752,630,31947,43535,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,5874,670,-3056,8695,212,-1851,-111.7918777,-44.16184616,-736,631,56027,43536,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,8130,-1536,-3308,4553,843,-2949,-114.783699,8.791161537,-736,631,47272,43537,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,8780,786,-3792,-503,1022,-226,-114.1896515,14.50003147,-752,632,17975,43538,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,9426,70,-3866,1066,-1824,-2305,-114.7489319,13.04459763,-752,634,55844,43539,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,7582,2028,-4440,1232,3273,2420,-121.8832855,21.11228943,-720,635,27025,43540,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,11660,-1288,-7788,-7047,-1863,1078,-101.0772324,17.49983788,-720,637,7556,43541,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,-5140,-1154,-2516,1461,789,-67,-91.62156677,30.74880791,-752,638,47778,43542,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,346,138,610,2142,5835,-745,-79.08609772,21.63139725,-768,639,51993,43543,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,9696,-3212,-12244,-4264,392,-803,-75.66806793,12.48719025,-768,641,49526,43544,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,32767,-14464,11582,-5675,-25260,-6529,-87.54103088,2.407575369,-720,642,19284,43545,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,-1404,1704,-1218,-4608,-2634,-2021,-92.84173584,-23.04855347,-784,643,1309,43546,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,-6608,4948,-8276,3112,-13284,-6154,-102.0969696,-7.327689171,-752,644,47311,43547,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,-1836,4152,-6162,1446,-2863,-241,-61.52617264,-21.71700668,-736,646,22891,43548,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,-1406,-5756,-2342,-3151,-2422,873,-45.20144272,-4.618807793,-736,647,59446,43549,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,17224,-1710,-5818,5443,1760,-4571,-45.45684052,-13.24949551,-736,649,29467,43550,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,3656,1188,-68,-1471,708,3709,-41.04375458,-28.10001945,-752,650,48707,43551,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,-3308,-4594,-5520,2657,-3840,-3234,-40.49215698,17.23241425,-736,651,38991,43552,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,32767,-12810,-1606,2573,16362,-1390,-17.84619522,22.16774368,-752,653,2933,43553,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,-3874,-1592,-6970,-5914,3391,3411,-36.38648224,23.72814369,-1024,654,52047,43554,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,17844,76,-9516,16142,2637,-6768,-48.4705925,27.12225151,-752,656,22930,43555,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,4886,92,-2430,-5220,-6251,2402,-61.14027786,23.19862556,-768,657,13446,43556,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,12818,2714,-3418,1913,1167,-1554,-47.84024048,27.58109093,-752,659,23145,43557,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,12684,3896,-8338,-5334,-3922,6827,-48.6341362,-5.79774189,-768,660,38496,43558,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,1132,-178,1142,9747,-7673,-1205,-52.85965347,40.83344269,-752,661,43725,43559,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,-3974,-1378,-8806,1584,3674,-2341,-44.25393677,37.8718338,-736,662,40872,43560,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,15734,598,-8108,7180,2305,628,-52.10633087,45.17816544,-752,664,55640,43561,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,11118,-5490,-6980,1835,-16624,486,-50.5455513,26.73413658,-736,666,47188,43562,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,9126,1020,-2498,-1600,1826,1970,-44.26034546,28.00565529,-752,667,13645,43563,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,3048,1134,-4742,-1169,-545,-2510,-47.90064621,40.51656723,-720,668,34756,43564,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,18264,-3458,-9640,8451,-585,-2133,-48.40870667,56.95549011,-752,670,3256,43565,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,9204,1984,-3368,-2077,1659,3737,-48.86005402,44.74394989,-752,671,60163,43566,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,-1052,-942,-1072,2506,-3576,-2058,-47.5468483,56.08977509,-752,672,39483,43567,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,-2052,2386,-6098,3512,1088,393,-29.88813782,34.86390305,-752,673,1551,43568,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,13474,-1316,-9106,-4351,903,-234,-25.78922272,31.17489243,-736,675,35621,43569,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,11316,-2098,-4090,5396,203,-4590,-35.57001877,30.75421143,-768,676,51047,43570,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,-2256,3250,-3082,926,-1980,21,-30.61289024,12.40234852,-720,677,40643,43571,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,5032,-1162,610,-11376,-107,-1150,10.3382349,28.41195488,-736,679,30914,43572,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,6088,-2390,-94,5115,891,363,-19.03426743,68.61962891,-768,680,24406,43573,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,-1830,-4216,-2072,-12369,2542,1601,-34.99348068,48.28882599,-752,681,24779,43574,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,13274,-1948,-4802,744,-3213,792,-27.92489433,1.915612698,-768,683,48026,43575,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,14122,1578,-3876,-7289,690,3943,-39.31365204,-17.85765648,-784,684,1422,43576,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,6034,-2890,-1290,3283,149,-3534,-49.95896149,0.3429818749,-768,685,6101,43577,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,-3542,1076,-2198,-200,-4233,804,-55.55318451,-12.42561531,-768,686,36581,43578,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,-2632,-1240,-6018,-8402,3902,1648,-57.45765686,-7.92191267,-736,687,40245,43579,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,14326,-1960,-5634,3581,-1433,-737,-44.0306015,-7.37310791,-736,689,16255,43580,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,12324,678,-3624,-2513,465,3121,-46.10992432,-9.160569191,-736,690,40325,43581,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,5022,-2582,-890,4602,217,-4820,-52.56946182,21.70001984,-720,691,36882,43582,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,-3348,1176,-1924,3649,1112,-1137,-51.94899368,16.10807991,-1024,692,48570,43583,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,27538,7472,-6434,144,6604,4883,-52.6530838,33.29758072,-720,694,28613,43584,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,10108,-2506,-2830,6856,-530,-4854,-43.24804688,44.05742645,-720,695,39116,43521,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,1376,976,-1240,-685,-1086,2445,-46.60075378,26.94579124,-736,696,20493,43522,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,-1728,-1958,-1354,-1450,-2147,-2522,-46.48773575,34.50440598,-736,697,46323,43523,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,2288,598,-4384,3340,5872,1101,-33.39173126,20.0591507,-752,698,29845,43524,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,13266,1882,-5884,-1127,1585,2713,-37.75412369,27.90997887,-720,700,63798,43525,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,-6722,1784,-1742,-3231,-2914,-4519,-60.40784073,39.60612488,-736,701,49827,43526,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,-3106,2056,-600,165,-2697,642,-41.88497543,22.88864136,-752,702,10994,43527,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,-338,-724,-8618,-6438,6295,2355,-24.90149307,19.11876106,-752,703,14308,43528,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,16918,-3770,-6332,6005,-561,-3111,-52.29447937,30.498106,-736,705,22618,43529,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,10348,1236,-3140,-2193,409,4936,-43.93598175,29.46278763,-720,706,58460,43530,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,376,-1432,-938,1301,-967,-2071,-45.92013168,45.76857376,-752,707,54324,43531,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,-1702,2096,-5066,4662,3065,-586,-27.72073174,27.98052597,-736,708,35207,43532,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,13446,-3338,-6158,-3234,-3470,-490,-28.82504654,22.45432854,-720,710,23267,43533,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,11258,-628,-3230,6732,-154,-3801,-29.09860039,20.68210602,-752,711,10849,43534,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,-1068,3688,-3538,1604,305,2048,-32.3429451,2.668494225,-736,712,62934,43535,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,8230,-5184,-5142,3102,1873,-2886,-33.43388367,2.490445614,-752,714,44816,43536,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,-1292,368,-4928,8131,3276,-4468,-37.66472244,20.51820374,-736,715,24543,43537,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,15614,1020,-3238,-11051,7193,8699,-28.99796867,31.80882263,-752,717,57860,43538,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,3314,-2722,-1452,503,-392,-2702,-36.52641678,6.698587418,-1024,718,45935,43539,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,-2392,1926,-1922,-4369,-2121,1950,-43.40786743,-26.39608192,-720,719,45794,43540,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,15136,6458,832,-5280,-15773,5445,-53.88855362,-28.34755898,-736,721,58006,43541,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,10292,-6932,-7928,4651,-2644,-1251,-60.54462433,-26.57397842,-752,722,5386,43542,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,14652,3930,-5242,-2134,1608,1144,-65.55492401,-13.13274002,-704,723,43853,43543,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,4370,-2444,-1482,3915,348,-2713,-56.7095871,20.17847824,-720,724,23600,43544,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,24396,-1644,9394,10743,-2621,-11428,-42.24554062,20.47278595,-736,726,41676,43545,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,8250,1818,-2066,-4457,-1146,4373,-33.40177536,16.45206642,-720,727,13383,43546,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,-62,-2380,-1270,1181,-883,-1505,-45.14799881,28.76288223,-704,728,51846,43547,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,682,696,-6252,2806,4074,-352,-46.48846436,15.94753933,-528,729,40229,43548,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,12538,-1488,-9878,-5420,-2383,-1668,-47.37195587,23.59273148,-736,731,14467,43549,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,16158,-638,-4616,9405,-206,-3872,-52.03556442,29.55305672,-720,732,51372,43550,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,5276,1926,-1136,-860,-1204,3266,-47.23648834,22.72810745,-720,733,11469,43551,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,-3956,-2436,-2248,-646,-4027,-1052,-49.68828583,40.93806076,-736,734,51394,43552,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,8216,2420,-6716,2551,8794,353,-45.97153091,25.87324524,-752,736,20228,43553,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,16182,1422,-5518,-6872,2048,2827,-37.0967865,27.18661499,-736,737,39022,43554,0
,77686439338177232025102910010003,,0,2,0,0,0,0,0,0,0,6100,-3588,-1416,5608,873,-5904,-37.90500259,58.80208969,-704,738,55321,43555,0
