EpochTime,Latitude,Longitude,Altitude,Satellite,PDOP,Speed,Heading,AccX,AccY,AccZ,RotX,RotY,RotZ,Pitch,Roll,Temp,Session,Step,CRC,Count
04.02.2026 17:31:31.200,48.24760818,16.37302971,165.8699951,7,4.48000002,0.068,213.591507,4312,3962,5110,-144,27,109,-38.35106277,29.02880096,-4992,7,0,15426,43532
04.02.2026 17:31:31.800,48.247612,16.37303162,165.3930054,7,4.48000002,0.186,278.9410095,2584,2254,834,1017,4954,-78,-30.71232605,23.28580475,-4944,7,0,49113,43533
04.02.2026 17:31:32.300,48.24760818,16.37303162,164.8679962,8,2.51999998,0.56599998,196.7829742,-5242,6150,8388,5259,1063,-1407,18.45914459,34.05331802,-4960,7,0,53000,43534
04.02.2026 17:31:32.800,48.24760818,16.37303352,164.6089935,8,2.51999998,0.373,193.0165405,-3680,4854,4328,1182,1040,305,30.17601204,38.78464508,-4976,7,0,952,43535
04.02.2026 17:31:33.300,48.24760818,16.37303543,164.5809937,8,2.51999998,0.60900003,106.3058014,-1282,2822,4480,-12856,4230,2302,30.13359642,12.26937103,-4944,7,0,24639,43536
04.02.2026 17:31:33.800,48.24761581,16.37303734,164.4869995,8,2.51999998,0.37099999,334.6888733,6298,-8766,3814,3042,1169,1451,14.43192577,4.94872665,-4928,7,2,45814,43537
04.02.2026 17:31:34.300,48.24761581,16.37303925,164.2929993,8,2.51999998,0.101,321.863678,-826,3518,10584,-11020,-1439,2090,14.51947212,6.59653807,-4928,7,3,31635,43538
04.02.2026 17:31:34.800,48.24761963,16.37303734,164.4889984,8,2.51999998,0.34599999,351.5842285,-12,-12,7896,-12,46,-104,12.16285706,5.19553947,-4928,7,3,38008,43539
04.02.2026 17:31:35.300,48.24761963,16.37303543,164.8059998,8,2.51999998,0.116,1.96543002,38,-82,7944,-10,58,-108,10.22622108,4.11207581,-4944,7,3,62782,43540
04.02.2026 17:31:35.800,48.24761963,16.37303352,165.0859985,8,2.51999998,0.093,352.7940369,6,-120,7914,-2,43,-98,8.64244366,3.01877189,-4928,7,3,55023,43541
04.02.2026 17:31:36.300,48.24761963,16.37303352,165.2460022,8,2.51999998,0.032,352.7940369,-172,-130,7944,5,49,-101,7.38393593,2.30808187,-4928,7,3,46218,43542
04.02.2026 17:31:36.800,48.24761963,16.37303352,165.3329926,8,2.51999998,0.031,140.9881592,20,-88,7932,2,58,-108,6.29760075,1.70346093,-4912,7,3,20024,43543
04.02.2026 17:31:37.300,48.24761963,16.37303162,165.4680023,8,2.51999998,0.081,140.9881592,40,-74,7916,-10,38,-104,5.42029142,1.19997239,-4928,7,3,35433,43544
04.02.2026 17:31:37.800,48.24761963,16.37302971,165.6340027,8,2.51999998,0.086,140.9881592,8,-82,7870,1,42,-105,4.67591143,0.82663083,-4912,7,3,25724,43545
04.02.2026 17:31:38.300,48.24761963,16.37302971,165.7129974,8,2.51999998,0.086,140.9881592,8,-34,7940,-16,48,-98,4.12261486,0.50987226,-4944,7,3,15202,43546
04.02.2026 17:31:38.800,48.24761963,16.37302971,165.6880035,8,2.51999998,0.075,146.9573059,-34,-56,7952,-5,42,-105,3.65848017,0.2608647,-4912,7,3,19875,43547
04.02.2026 17:31:39.300,48.24761963,16.37302971,165.701004,8,2.51999998,0.01,158.1741791,26,-82,7912,-19,47,-96,3.26796293,0.02505365,-4912,7,3,28221,43548
04.02.2026 17:31:39.800,48.24761963,16.37302971,165.7350006,8,2.51999998,0.045,158.1741791,14,-54,7908,-5,48,-83,2.98345089,-0.1409658,-4880,7,3,6989,43549
04.02.2026 17:31:40.300,48.24761963,16.37302971,165.8600006,8,2.51999998,0.063,179.0187836,18,-52,7944,-13,44,-100,2.698277,-0.29552653,-4880,7,3,24860,43550
04.02.2026 17:31:40.800,48.24762344,16.37302971,165.9909973,8,2.51999998,0.096,179.0187836,18,-100,8160,0,55,-90,2.5202713,-0.38963079,-4912,7,3,47893,43551
04.02.2026 17:31:41.300,48.24762344,16.3730278,166.2100067,8,2.51999998,0.049,179.0187836,2,-98,7940,-12,53,-104,2.29773808,-0.51664603,-4880,7,3,59871,43552
04.02.2026 17:31:41.800,48.24762344,16.3730278,166.378006,8,2.51999998,0.071,179.0187836,-30,-74,7932,-5,46,-96,2.11551929,-0.62820148,-4896,7,3,56105,43553
04.02.2026 17:31:42.300,48.24762726,16.3730278,166.5189972,8,2.51999998,0.091,166.2672577,50,-76,7956,-2,54,-98,2.01081324,-0.64631975,-4896,7,3,34117,43554
04.02.2026 17:31:42.800,48.24762726,16.37302589,166.6190033,8,2.51999998,0.084,56.97909164,-6,-104,7848,-10,40,-94,1.91924107,-0.70814431,-4880,7,3,30377,43555
04.02.2026 17:31:43.300,48.24762726,16.37302589,166.7079926,8,2.50999999,0.001,125.2428589,34,-68,7840,-5,32,-100,1.82553339,-0.70639873,-4896,7,3,57625,43556
04.02.2026 17:31:43.800,48.24762726,16.37302589,166.7839966,8,2.50999999,0.112,154.1870575,-2,-98,7928,-8,33,-99,1.78083777,-0.74877805,-4896,7,3,56814,43557
04.02.2026 17:31:44.300,48.24762726,16.37302589,166.7969971,8,2.50999999,0.064,154.1870575,48,-110,7862,-4,44,-114,1.75410283,-0.76569927,-4848,7,3,5115,43558
04.02.2026 17:31:44.800,48.24762726,16.37302589,166.8370056,8,2.50999999,0.101,79.42952728,56,-70,7910,-11,50,-105,1.6921773,-0.77182591,-4848,7,3,6046,43559
04.02.2026 17:31:45.300,48.24762726,16.37302399,166.8339996,9,2.49000001,0.035,79.42952728,10,-84,7888,-12,47,-105,1.64840937,-0.80525357,-4624,7,3,34138,43560
04.02.2026 17:31:45.800,48.24762726,16.37302399,166.8289948,9,2.49000001,0.044,79.42952728,2,-116,7846,-8,32,-92,1.6087271,-0.83395666,-4848,7,3,7010,43561
04.02.2026 17:31:46.300,48.24762726,16.37302399,166.7920075,9,2.49000001,0.099,79.42952728,8,-114,7942,-14,43,-96,1.55636477,-0.88290703,-4848,7,3,52471,43562
04.02.2026 17:31:46.800,48.24762726,16.37302399,166.7299957,9,2.49000001,0.05,79.42952728,50,-98,7906,4,41,-102,1.51456273,-0.88397694,-4864,7,3,45558,43563
04.02.2026 17:31:47.300,48.24762726,16.37302399,166.6829987,9,2.49000001,0.12,19.41653061,-30,-78,7958,-11,43,-104,1.54408741,-0.88330168,-4848,7,3,61809,43564
04.02.2026 17:31:47.800,48.24762726,16.37302399,166.6979981,9,2.49000001,0.103,19.41653061,0,-60,7884,-16,41,-100,1.53878617,-0.90813112,-4848,7,3,5434,43565
04.02.2026 17:31:48.300,48.24763107,16.37302399,166.7059937,9,2.49000001,0.178,7.15828991,-6,-88,7910,-8,54,-98,1.53441286,-0.90446055,-4864,7,3,19928,43566
04.02.2026 17:31:48.800,48.24763107,16.37302399,166.6719971,9,2.49000001,0.064,7.15828991,18,-80,7892,-15,40,-92,1.52428877,-0.92118245,-4624,7,3,5438,43567
04.02.2026 17:31:49.300,48.24763107,16.37302399,166.6860046,9,2.49000001,0.171,21.21287918,44,-118,7994,-6,34,-98,1.51214123,-0.93372089,-4848,7,3,27784,43568
04.02.2026 17:31:49.800,48.24763107,16.37302399,166.6289978,9,2.49000001,0.092,21.21287918,-20,-86,7884,-7,38,-101,1.50423121,-0.9001587,-4864,7,3,4415,43569
04.02.2026 17:31:50.300,48.24763107,16.37302399,166.552002,9,2.49000001,0.014,21.21287918,26,-64,7966,-5,51,-97,1.5103668,-0.92807478,-5120,7,3,11017,43570
04.02.2026 17:31:50.800,48.24763107,16.37302399,166.4859924,9,2.49000001,0.067,21.21287918,18,-120,7874,-18,38,-101,1.49577284,-0.92899042,-4848,7,3,63348,43571
04.02.2026 17:31:51.300,48.24763107,16.37302399,166.4100037,9,2.49000001,0.152,51.97650909,4,-74,7926,-8,47,-98,1.47841132,-0.92011172,-4624,7,3,17664,43572
04.02.2026 17:31:51.800,48.24763489,16.37302399,166.3090057,9,2.49000001,0.032,51.97650909,52,-92,7984,-9,36,-102,1.46534145,-0.89397967,-4880,7,3,52080,43573
04.02.2026 17:31:52.300,48.24763489,16.37302399,166.2089996,9,2.49000001,0.035,25.35596085,18,-80,7994,0,46,-107,1.45525765,-0.88578463,-4848,7,3,57523,43574
04.02.2026 17:31:52.800,48.24763489,16.37302399,166.1549988,9,2.49000001,0.075,112.8444977,-10,-100,7924,-9,49,-109,1.4771173,-0.8913604,-4864,7,3,36113,43575
04.02.2026 17:31:53.300,48.24763489,16.37302399,166.0720062,9,2.49000001,0.045,73.26566315,34,-102,7904,-15,30,-86,1.45406675,-0.94008905,-4848,7,3,23507,43576
04.02.2026 17:31:53.800,48.24763489,16.37302399,165.9579926,9,2.49000001,0.082,5.40396976,42,-50,7930,-12,46,-107,1.47951686,-0.93493146,-4832,7,3,49740,43577
04.02.2026 17:31:54.300,48.24763489,16.37302399,165.9179993,9,2.49000001,0.054,4.86795998,-34,-82,7910,8,32,-98,1.49285209,-0.90802032,-4864,7,3,9458,43578
04.02.2026 17:31:54.800,48.24763489,16.37302399,165.8090057,9,2.49000001,0.078,4.86795998,6,-108,7918,-6,33,-123,1.47990346,-1.08168137,-4624,7,3,57416,43579
04.02.2026 17:31:55.300,48.24763489,16.37302399,165.772995,9,2.49000001,0.116,3.43974996,242,-68,7916,2,50,-107,1.42685688,-1.02680457,-4832,7,3,4419,43580
04.02.2026 17:31:55.800,48.24763489,16.37302399,165.6929932,9,2.49000001,0.043,100.3536987,2,-106,7932,-2,39,-98,1.45344281,-1.00171804,-4848,7,3,28439,43581
04.02.2026 17:31:56.300,48.2476387,16.37302399,165.6690064,9,2.49000001,0.223,2.66662002,40,-158,7942,1,49,-98,1.47977126,-0.97320652,-4832,7,3,21439,43582
04.02.2026 17:31:56.800,48.2476387,16.37302399,165.595993,9,2.49000001,0.019,2.66662002,-48,-116,7884,-7,41,-94,1.47951472,-1.13772297,-4848,7,3,11603,43583
04.02.2026 17:31:57.300,48.2476387,16.37302399,165.5879974,9,2.49000001,0.061,2.66662002,30,-36,7860,3,41,-101,1.51494169,-1.0974369,-4624,7,3,49886,43584
04.02.2026 17:31:57.800,48.2476387,16.37302399,165.5879974,9,2.49000001,0.013,3.64677,-238,-88,7846,-256,39,-84,1.5710845,-1.40090907,-5120,7,3,47400,43521
04.02.2026 17:31:58.300,48.24764252,16.37302399,165.6439972,9,2.49000001,0.051,3.64677,16,-64,7828,-14,47,-101,1.60167694,-1.33464432,-4880,7,3,11998,43522
04.02.2026 17:31:58.800,48.24764252,16.37302399,165.6069946,9,2.49000001,0.037,73.15000153,24,-130,7904,2,44,-109,1.54905403,-1.24713445,-4848,7,3,56469,43523
04.02.2026 17:31:59.300,48.24764252,16.37302399,165.6269989,9,2.49000001,0.119,29.27001953,48,-98,7956,-15,39,-100,1.62367356,-1.19657302,-4864,7,3,49561,43524
04.02.2026 17:31:59.800,48.24764252,16.37302399,165.598999,9,2.49000001,0.138,101.3619385,-14,-166,7824,-8,42,-110,1.63874519,-1.13240933,-4864,7,3,57320,43525
04.02.2026 17:32:00.300,48.24764252,16.37302399,165.5269928,9,2.49000001,0.026,101.3619385,-76,-54,7920,-10,59,-120,1.63756144,-0.90189832,-4832,7,3,26666,43526
04.02.2026 17:32:00.800,48.24764252,16.37302399,165.473999,9,2.49000001,0.095,101.3619385,-28,-70,7930,-10,26,-98,1.59535754,-0.92311466,-4848,7,3,48976,43527
04.02.2026 17:32:01.300,48.24764252,16.37302399,165.3549957,9,2.49000001,0.04,101.3619385,42,-110,7938,-6,49,-100,1.58281088,-1.08035243,-4624,7,3,60616,43528
04.02.2026 17:32:01.800,48.24764252,16.37302399,165.2949982,9,2.49000001,0.025,101.3619385,-8,-74,7912,0,35,-100,1.55903828,-1.23723042,-4848,7,3,60036,43529
04.02.2026 17:32:02.300,48.24764252,16.37302399,165.2070007,9,2.49000001,0.017,101.3619385,38,-52,7982,4,31,-90,1.5389154,-1.15237224,-4848,7,3,37472,43530
04.02.2026 17:32:02.800,48.24764252,16.37302399,165.1159973,9,2.49000001,0.024,101.3619385,-52,-70,7898,-1,50,-96,1.54957449,-1.10803151,-4864,7,3,53313,43531
04.02.2026 17:32:03.300,48.24764252,16.37302399,165.0509949,9,2.49000001,0.077,50.90792084,58,-76,7930,-5,42,-100,1.53358853,-1.06415594,-4624,7,3,28521,43532
04.02.2026 17:32:03.800,48.24764633,16.37302399,164.9730072,9,2.49000001,0.046,18.68366051,-22,-56,7908,-14,47,-104,1.48743975,-1.01331306,-5120,7,3,43397,43533
04.02.2026 17:32:04.300,48.24764633,16.37302589,164.8849945,9,2.49000001,0.029,18.68366051,30,-106,7832,-10,35,-98,1.4785682,-0.99919581,-5120,7,3,15267,43534
04.02.2026 17:32:04.800,48.24764633,16.37302399,164.8829956,9,2.49000001,0.064,18.68366051,32,-94,7926,2,47,-99,1.48642397,-0.9729141,-5120,7,3,48558,43535
04.02.2026 17:32:05.300,48.24764633,16.37302399,164.7590027,9,2.49000001,0.20999999,318.4118347,32,-112,7950,-9,46,-102,1.51333284,-0.82313788,-4864,7,3,4291,43536
04.02.2026 17:32:05.800,48.24764633,16.37302589,164.75,9,2.49000001,0.113,269.132782,70,-80,7926,-1,60,-106,1.52070975,-0.86251402,-4880,7,3,11290,43537
04.02.2026 17:32:06.300,48.24764633,16.37302589,164.7630005,10,2.46000004,0.139,341.9213562,80,-94,7940,-11,46,-100,1.51294577,-0.86623275,-4864,7,3,61613,43538
04.02.2026 17:32:06.800,48.24764633,16.37302399,164.8209992,10,2.46000004,0.045,341.9213562,10,-100,7864,0,27,-86,1.49507332,-0.90611374,-4896,7,3,6680,43539
04.02.2026 17:32:07.300,48.24764633,16.37302399,164.9060059,10,2.46000004,0.077,341.9213562,28,-128,7986,-9,46,-101,1.49368167,-0.93786913,-4880,7,3,14708,43540
04.02.2026 17:32:07.800,48.24764633,16.37302399,165.0249939,10,2.46000004,0.044,341.9213562,4,-82,7822,1,41,-99,1.48575544,-0.92400104,-4896,7,3,63273,43541
04.02.2026 17:32:08.300,48.24765015,16.37302399,165.1260071,14,1.64999998,0.101,345.0429688,28,-108,7908,9,36,-98,1.49095428,-0.92266321,-4880,7,3,49680,43542
04.02.2026 17:32:08.800,48.24765015,16.37302208,165.3150024,14,1.64999998,0.022,345.0429688,20,-134,7986,-4,51,-95,1.51200497,-1.06995201,-4624,7,3,48696,43543
04.02.2026 17:32:09.300,48.24765015,16.37302208,165.5130005,14,1.64999998,0.079,345.0429688,8,-100,7874,-8,42,-107,1.5165453,-1.02709675,-4896,7,3,5964,43544
04.02.2026 17:32:09.800,48.24765396,16.37302208,165.6799927,14,1.94000006,0.066,345.0429688,-32,-146,7914,-9,48,-97,1.52900648,-1.16712701,-4912,7,3,49979,43545
04.02.2026 17:32:10.300,48.24765396,16.37302017,165.8549957,14,1.64999998,0.024,345.0429688,32,-74,7910,4,40,-100,1.5444684,-1.12042224,-4912,7,3,57148,43546
04.02.2026 17:32:10.800,48.24765778,16.37302017,166.0639954,14,1.64999998,0.026,345.0429688,-14,-130,7874,-4,44,-99,1.43574381,-1.07655227,-4912,7,3,50804,43547
04.02.2026 17:32:11.300,48.24765778,16.37302017,166.2380066,14,1.64999998,0.041,345.0429688,4,-88,7898,2,43,-104,1.4468044,-1.05852866,-4912,7,3,10965,43548
04.02.2026 17:32:11.800,48.24766159,16.37302017,166.3589935,14,1.94000006,0.05,345.0429688,36,-116,7966,-9,46,-100,1.46143854,-1.04015136,-4896,7,3,49575,43549
04.02.2026 17:32:12.300,48.24766159,16.37301826,166.503006,14,1.64999998,0.033,345.0429688,18,-100,7938,-2,40,-103,1.48638308,-1.01742113,-4624,7,3,45763,43550
04.02.2026 17:32:12.800,48.24766159,16.37301826,166.6660004,14,1.64999998,0.009,345.0429688,46,-112,7942,-7,46,-114,1.52664101,-0.98175305,-4912,7,3,35851,43551
04.02.2026 17:32:13.300,48.24766159,16.37301826,166.7960053,14,1.64999998,0.064,345.0429688,-12,-86,7992,-2,29,-86,1.5516994,-0.97630209,-4880,7,3,6521,43552
04.02.2026 17:32:13.800,48.24766159,16.37301826,166.9210053,14,1.64999998,0.024,345.0429688,30,-42,7950,5,51,-110,1.50433362,-0.96872586,-4880,7,3,27795,43553
04.02.2026 17:32:14.300,48.24766541,16.37301826,167.0279999,14,1.64999998,0.019,307.7070313,-10,-68,7850,-3,42,-89,1.50501192,-1.13518214,-4912,7,3,39904,43554
04.02.2026 17:32:14.800,48.24766541,16.37301826,167.1139984,14,1.94000006,0.073,307.7070313,-6,-102,7926,-4,45,-98,1.52207422,-1.08913648,-4912,7,3,10624,43555
04.02.2026 17:32:15.300,48.24766541,16.37301826,167.2449951,13,1.94000006,0.117,325.0916748,-10,-142,7838,-6,43,-98,1.54883826,-1.06385732,-4896,7,3,24266,43556
04.02.2026 17:32:15.800,48.24766541,16.37301826,167.3370056,13,1.94000006,0.069,325.0916748,32,-48,7918,-15,44,-91,1.55706739,-1.03433788,-4928,7,3,52545,43557
04.02.2026 17:32:16.300,48.24766541,16.37301826,167.4320068,14,1.64999998,0.087,202.4414673,244,-104,6642,24,-12,-116,1.50150001,-0.97284412,-4928,7,3,33280,43558
04.02.2026 17:32:16.800,48.24766541,16.37301636,167.5180054,14,1.64999998,0.026,202.4414673,-66,-124,7898,-14,53,-97,1.48824954,-0.91225559,-4928,7,3,22827,43559
04.02.2026 17:32:17.300,48.24766541,16.37301636,167.6109924,15,1.86000001,0.068,202.4414673,22,-56,7980,-7,31,-99,1.48772514,-0.74769264,-4944,7,3,64092,43560
04.02.2026 17:32:17.800,48.24766541,16.37301636,167.7030029,14,1.86000001,0.043,202.4414673,-14,-64,7906,-6,48,-106,1.49898052,-0.78037369,-4912,7,3,27049,43561
04.02.2026 17:32:18.300,48.24766541,16.37301636,167.7189941,15,1.86000001,0.117,176.7039185,-20,-144,7888,-6,42,-102,1.47829425,-0.82614583,-4928,7,3,34775,43562
04.02.2026 17:32:18.800,48.24766541,16.37301636,167.7460022,15,1.86000001,0.035,176.7039185,12,-86,7940,-10,43,-96,1.52397168,-0.82915723,-4928,7,3,63605,43563
04.02.2026 17:32:19.300,48.24766541,16.37301636,167.7120056,15,1.86000001,0.011,176.7039185,6,-48,7908,-10,52,-95,1.53183067,-0.82481313,-4896,7,3,7086,43564
04.02.2026 17:32:19.800,48.24766541,16.37301636,167.6799927,15,1.86000001,0.043,176.7039185,44,-72,7942,-7,36,-112,1.54151011,-0.82000327,-4944,7,3,43438,43565
04.02.2026 17:32:20.300,48.24766541,16.37301636,167.6369934,15,1.86000001,0.085,176.7039185,46,-78,7932,-19,45,-104,1.54107749,-0.83803624,-4928,7,3,45720,43566
04.02.2026 17:32:20.800,48.24766541,16.37301636,167.5570068,15,1.86000001,0.041,176.7039185,22,-102,7926,-13,46,-95,1.49336898,-0.88030082,-4928,7,3,47201,43567
04.02.2026 17:32:21.300,48.24766541,16.37301636,167.4810028,15,1.86000001,0.033,176.7039185,56,-86,7944,-5,38,-100,1.49054706,-0.87509972,-4928,7,3,240,43568
04.02.2026 17:32:21.800,48.24766541,16.37301636,167.4360046,15,1.86000001,0.03,176.7039185,4,-80,7962,-2,47,-97,1.50961149,-0.87547326,-4944,7,3,20654,43569
04.02.2026 17:32:22.300,48.24766541,16.37301636,167.4340057,14,1.86000001,0.081,68.16970062,-36,-126,7854,-12,39,-115,1.53339696,-0.89539611,-4928,7,3,55025,43570
04.02.2026 17:32:22.800,48.24766541,16.37301636,167.4799957,15,1.55999994,0.087,22.70783997,4,-90,7920,-3,45,-91,1.54502857,-0.87846947,-4928,7,3,9124,43571
04.02.2026 17:32:23.300,48.24766541,16.37301636,167.5570068,15,1.55999994,0.154,52.25971985,-24,-46,7890,0,40,-98,1.54558277,-0.85291314,-4960,7,3,3648,43572
04.02.2026 17:32:23.800,48.24766541,16.37301445,167.6190033,15,1.55999994,0.099,52.25971985,16,-62,7878,-2,57,-103,1.57451797,-0.8437497,-4944,7,3,8345,43573
04.02.2026 17:32:24.300,48.24766541,16.37301445,167.6660004,16,1.34000003,0.065,52.25971985,-62,-136,7994,-13,47,-86,1.57535923,-0.83496445,-4928,7,3,5481,43574
04.02.2026 17:32:24.800,48.24766541,16.37301445,167.7519989,16,1.34000003,0.093,52.25971985,-12,-106,7918,4,49,-105,1.54235518,-0.86511594,-4944,7,3,44694,43575
04.02.2026 17:32:25.300,48.24766541,16.37301445,167.8950043,16,1.34000003,0.046,54.87673187,56,-72,7826,-12,43,-95,1.49087417,-0.91241604,-4976,7,3,38667,43576
04.02.2026 17:32:25.800,48.24766541,16.37301254,168.0350037,16,1.34000003,0.108,54.87673187,14,-58,7952,-18,42,-96,1.49367487,-0.92870456,-4944,7,3,57115,43577
04.02.2026 17:32:26.300,48.24766541,16.37301254,168.2100067,16,1.34000003,0.042,54.87673187,28,-142,7886,-16,52,-111,1.44638681,-0.9706586,-4960,7,3,63154,43578
04.02.2026 17:32:26.800,48.24766541,16.37301254,168.3339996,16,1.34000003,0.013,54.87673187,-66,-52,7970,-7,44,-102,1.50552285,-0.97685629,-4976,7,3,3541,43579
04.02.2026 17:32:27.300,48.24766541,16.37301254,168.4080048,16,1.34000003,0.039,54.87673187,26,-84,7950,-9,40,-104,1.52771664,-1.16817307,-4976,7,3,38565,43580
04.02.2026 17:32:27.800,48.24766541,16.37301064,168.4680023,16,1.34000003,0.041,54.87673187,40,-88,7876,1,43,-107,1.55288923,-1.10020566,-4944,7,3,62980,43581
04.02.2026 17:32:28.300,48.24766541,16.37301064,168.477005,15,1.64999998,0.021,54.87673187,66,-28,7686,-6,54,-94,1.53826845,-1.22470844,-4944,7,3,41473,43582
04.02.2026 17:32:28.800,48.24766541,16.37301064,168.5079956,16,1.34000003,0.067,54.87673187,-10,-52,7924,-11,37,-102,1.51412785,-1.16521049,-4976,7,3,18539,43583
04.02.2026 17:32:29.300,48.24766541,16.37301064,168.5740051,16,1.34000003,0.073,54.87673187,-10,-108,7950,254,53,-99,1.50184464,-0.90599763,-4960,7,3,5005,43584
04.02.2026 17:32:29.800,48.24766159,16.37301064,168.6589966,16,1.34000003,0.011,54.87673187,12,-60,7796,-8,41,-96,1.50211406,-0.91896683,-4976,7,3,63833,43521
04.02.2026 17:32:30.400,48.24766541,16.37301064,168.7870026,16,1.34000003,0.045,54.87673187,-30,-92,7916,0,42,-102,1.51750851,-0.89653617,-4992,7,3,34485,43522
04.02.2026 17:32:30.800,48.24766541,16.37301064,168.8829956,16,1.34000003,0.033,54.87673187,0,-92,7882,-15,43,-104,1.51922929,-0.71911544,-4960,7,3,47742,43523
04.02.2026 17:32:31.300,48.24766159,16.37300873,168.9629974,16,1.34000003,0.011,54.87673187,30,-80,7978,-5,51,-97,1.57363498,-0.74565268,-4976,7,3,11377,43524
04.02.2026 17:32:31.900,48.24766159,16.37300873,169.0619965,16,1.34000003,0.058,54.87673187,18,-106,7998,-9,47,-103,1.58545601,-0.78359824,-4992,7,3,47956,43525
04.02.2026 17:32:32.300,48.24766159,16.37300873,169.0789948,15,1.64999998,0.062,54.87673187,-22,-76,7958,-7,35,-105,1.56662774,-0.79521042,-4976,7,3,23193,43526
04.02.2026 17:32:32.800,48.24766159,16.37300873,169.1210022,16,1.34000003,0.029,54.87673187,48,-62,7924,-4,59,-104,1.57413912,-0.80335778,-4960,7,3,34174,43527
04.02.2026 17:32:33.300,48.24766159,16.37300873,169.1640015,16,1.34000003,0.024,54.87673187,-48,-86,7924,-8,53,-112,1.57325447,-0.68293542,-5008,7,3,60911,43528
04.02.2026 17:32:33.800,48.24766159,16.37300873,169.2079926,16,1.34000003,0.018,54.87673187,-12,-46,7866,3,51,-106,1.57394862,-0.73043358,-5008,7,3,53095,43529
04.02.2026 17:32:34.400,48.24766159,16.37300873,169.2899933,16,1.34000003,0.024,54.87673187,-10,-74,7932,-256,43,-95,1.55987501,-0.76247877,-4976,7,3,22113,43530
04.02.2026 17:32:34.800,48.24766159,16.37300873,169.3090057,16,1.64999998,0.052,54.87673187,18,-86,7862,-256,41,-92,1.57308388,-0.96063751,-5008,7,3,50307,43531
04.02.2026 17:32:35.300,48.24766159,16.37300873,169.3300018,16,1.64999998,0.03,54.87673187,-28,-74,7922,0,50,-93,1.5297755,-0.914096,-4976,7,3,62811,43532
04.02.2026 17:32:35.800,48.24766159,16.37300873,169.378006,16,1.64999998,0.082,54.87673187,-12,-92,7938,-15,41,-92,1.55524778,-0.74101436,-5024,7,3,3367,43533
04.02.2026 17:32:36.300,48.24766159,16.37300873,169.4259949,15,1.64999998,0.122,25.04517937,-20,-106,7866,-15,42,-105,1.5963366,-0.60916775,-4976,7,3,29670,43534
04.02.2026 17:32:36.900,48.24766159,16.37300873,169.4730072,15,1.64999998,0.031,25.04517937,4,-88,7998,-8,57,-91,1.578385,-0.64989293,-4976,7,3,2974,43535
04.02.2026 17:32:37.300,48.24766159,16.37300873,169.5019989,15,1.64999998,0.036,323.2828064,98,-118,7950,5,41,-98,1.53455329,-0.67399377,-4976,7,3,52230,43536
04.02.2026 17:32:37.900,48.24766159,16.37300873,169.5050049,16,1.64999998,0.038,323.2828064,34,-64,7982,-12,43,-94,1.52227306,-0.72260004,-5024,7,3,60748,43537
04.02.2026 17:32:38.300,48.24766159,16.37300873,169.5249939,15,1.75,0.027,323.2828064,-48,-78,7956,-15,47,-114,1.57369745,-0.77472025,-5024,7,3,10550,43538
04.02.2026 17:32:38.800,48.24766159,16.37300873,169.5090027,15,1.64999998,0.043,323.2828064,40,-98,7896,-3,37,-104,1.52505934,-0.80441874,-5024,7,3,65471,43539
04.02.2026 17:32:39.400,48.24766159,16.37300873,169.4810028,15,1.64999998,0.021,323.2828064,0,-60,7872,-12,37,-101,1.52142203,-0.63831627,-5040,7,3,29923,43540
04.02.2026 17:32:39.800,48.24766159,16.37300682,169.4649963,16,1.64999998,0.093,244.1184998,40,-88,7908,3,48,-107,1.52458632,-0.67785352,-4992,7,3,11738,43541
04.02.2026 17:32:40.300,48.24766159,16.37300682,169.4530029,16,1.64999998,0.053,244.1184998,16,-100,7902,-6,31,-94,1.52032566,-0.68295079,-5040,7,3,15396,43542
04.02.2026 17:32:40.800,48.24766159,16.37300682,169.4620056,15,1.64999998,0.065,244.1184998,40,-52,7902,-6,38,-99,1.52067864,-0.85030288,-5040,7,3,18118,43543
04.02.2026 17:32:41.300,48.24766159,16.37300682,169.4779968,16,1.64999998,0.075,244.1184998,-40,-122,7902,6,35,-88,1.48748851,-0.84558463,-5040,7,3,1294,43544
04.02.2026 17:32:41.900,48.24766159,16.37300682,169.4859924,15,1.75,0.047,244.1184998,48,-128,7886,-10,49,-96,1.48974586,-0.83602273,-4992,7,3,29399,43545
04.02.2026 17:32:42.300,48.24766159,16.37300682,169.5019989,16,1.75,0.094,244.1184998,-52,-102,7924,-8,34,-90,1.52958727,-0.84559399,-5056,7,3,28264,43546
04.02.2026 17:32:42.800,48.24766159,16.37300491,169.5269928,16,1.64999998,0.08,244.1184998,34,-136,7906,-11,38,-89,1.51349819,-0.85767359,-5040,7,3,23857,43547
04.02.2026 17:32:43.400,48.24766159,16.37300491,169.5690002,16,1.34000003,0.092,244.1184998,-18,-62,7970,7,39,-104,1.5251267,-0.82770205,-5072,7,3,17027,43548
04.02.2026 17:32:43.800,48.24766159,16.37300491,169.5700073,16,1.41999996,0.12800001,244.1184998,60,-54,7950,-10,52,-101,1.51950979,-0.99148321,-5056,7,3,15973,43549
04.02.2026 17:32:44.400,48.24766159,16.37300491,169.5679932,16,1.34000003,0.025,258.0437927,-68,-154,7932,15,52,-114,1.55934012,-1.17799926,-5040,7,3,48813,43550
